name,베타카로틴,비타민D,비타민E,비타민K,비타민B1,비타민B2,나이아신,비타민B6,엽산,비타민B12,비오틴,비타민C,칼슘,마그네슘,철,아연,구리,셀레늄(셀렌),요오드,망간,몰리브덴,칼륨,식이섬유,단백질,프로바이오틱스,진세노사이드,루테인,EPA와 DHA의 합,비타민A
아약 이뮨 프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,0.0,0.0,0,0.0,0,10000000000,0.0,0.0,0.0,0.0
아이센루테인골드,0,0.0,10.3,0.0,0.0,1.78,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,2.49,0.0,0,0.0,0,0,0.0,20.0,0.0,1000.0
아이컨택,0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,315.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,600.0
아이패스 에이치(I PASS H),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,12.3,0.0,0.0,0.0
아이패스 엠(I PASS M),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,8.8,0.0,0.0,0.0
아이패스제이 로얄,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,7.4,0.0,0.0,0.0
아이해피츄,0,5.0,5.5,0.0,0.6,0.7,0.0,0.75,200.0,1.2,0.0,50.0,0.0,0.0,3.6,4.25,0.0,0.0,0,1.5,0.0,0,0.0,0,0,0.0,0.0,0.0,350.0
아임칼슘,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,95.0,0.0,18.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
아직보,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,5.0,0.0,0.0,0.0
안국 뼈칼슘,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
안국 편한눈,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,10.0,0.0,700.0
알로에 프로바이오틱스 아연,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
알티지 오메가3 루테인 비타민D,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,20.0,600.0,0.0
알티지(rTG) 오메가3,0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,500.0,0.0
액티브 메틸 폴릭,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,800.0,48.0,0.0,60.0,0.0,0.0,0.0,13.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
액티브 비타민B,0,0.0,0.0,0.0,12.0,14.0,15.0,1.5,400.0,2.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
액티브 폴릭,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
액티브마그네슘컴플렉스,0,3.0,0.0,0.0,0.36,0.42,0.0,0.45,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,210.0
액티브마그네슘플러스,0,3.0,0.0,0.0,0.36,0.42,0.0,0.42,120.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,210.0
액티브마그네슘플러스비타민D,0,10.0,0.0,0.0,1.2,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
앱솔루트 어골칼슘,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
앱솔루트어골칼슘 PGA비타프리미엄,0,4.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
야무진초롱,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
어골칼듐,0,10.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,105.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
어골칼슘 마그네슘 비타민D 아연 + 폴리감마글루탐산,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,155.0,0.0,8.5,0.0,0.0,0,3.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
어뉴엠 코어 멀티비타민,0,12.0,0.0,0.0,1.44,1.55,15.62,2.09,468.07,0.0,138.38,100.2,0.0,0.0,0.0,8.52,0.0,55.0,0,3.04,26.4,0,0.0,0,0,0.0,0.0,0.0,0.0
어린이 멀티비타민,0,5.0,0.0,0.0,0.5,2.5,10.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
어린이 종합비타민 미네랄,0,5.0,0.0,35.0,1.2,1.4,0.0,1.5,200.0,2.4,15.0,50.0,0.0,0.0,4.25,4.25,0.0,27.5,0,1.5,0.0,0,0.0,0,0,0.0,0.0,0.0,350.0
어린이 종합비타민츄어블 16,0,5.0,5.5,35.0,1.2,1.4,4.5,1.5,200.0,2.4,15.0,50.0,0.0,0.0,4.8,4.25,0.0,0.0,0,1.5,0.0,0,0.0,0,0,0.0,0.0,0.0,350.0
어린이를 위한 비타민 레모나키즈,0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
어린이홍삼 큰키즈골드(KIDS GOLD),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,3.0,0.0,0.0,0.0
어삼진액프리미엄,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,5.0,0.0,0.0,0.0
에브리데이 홍삼활력 100+20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,7.0,0.0,0.0,0.0
에스리버(S-liver),0,0.0,0.0,0.0,14.0,18.0,54.0,15.0,400.0,17.4,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
에이지티프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
에이치마인드 스킨바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,1000000000,0.0,0.0,0.0,0.0
에이치마인드 프로바이오틱스(Hmind Probiotics),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,5000000000,0.0,0.0,0.0,0.0
엑티바이옴MVP(엠브이피),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
엑티브아연,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.296,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
엔바이탈 생생 프로바이오틱스(Envital Probiotics Alive),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0,0.0,0.0,0,0.0,0,8000000000,0.0,0.0,0.0,0.0
엘제이지 덴티케어,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,250.0,0.0,0.0,2.8,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
엠포스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,3.0,0.0,0.0,0.0
엽산800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
오르 다이어트,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
오르 엽산,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,300.0,7.6,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
오마이 철분,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,100.0,0.0,0.0,12.0,400.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
오메가 3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,560.0,0.0
오메가 큐(Omega Q),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1000.0,0.0
오메가-3G,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,625.59,0.0
오메가3루테인,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,20.0,600.0,0.0
오메가3맥스,0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,554.0,0.0
오프10,0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,703.4
온가족츄어블유산균,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
올댓우먼,0,0.0,11.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
올바른 멀티비타민,0,10.0,11.0,70.0,1.2,1.4,15.0,1.5,400.0,2.4,30.0,100.0,0.0,0.0,12.0,8.5,0.0,55.0,0,3.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
올바른 칼슘마그네슘비타민D아연,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,126.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
올바른 프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
올빼미 가르시니아,0,0.0,0.0,0.0,2.4,2.8,15.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
올빼미 카테킨,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,100.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
올인원멀티비타민,0,10.0,11.0,70.0,1.2,1.4,15.0,1.5,400.0,2.4,30.0,100.0,0.0,0.0,12.0,8.5,0.0,55.0,150,3.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
올키 유산균 츄어블,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,200000000,0.0,0.0,0.0,0.0
와이즈 루테인아스타잔틴,0,10.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,20.0,0.0,700.0
와이즈 알티지 오메가3 루테인 비타민D,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,20.0,600.0,0.0
우리아이 건강엔 튼튼타민,0,5.0,0.0,35.0,0.6,0.7,0.0,0.75,200.0,1.2,9.0,100.0,0.0,0.0,0.0,4.25,0.0,17.0,0,0.9,0.0,0,0.0,0,0,0.0,0.0,0.0,210.0
우리아이 맛있는 튼튼철분,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,320.0,2.4,0.0,80.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
우리아이눈엔 루테인키즈,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,20.0,0.0,700.0
울트라프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,200000000,0.0,0.0,0.0,0.0
월드라키즈,0,5.36,10.38,0.0,2.23,2.0,9.14,1.77,307.69,0.0,0.0,100.0,320.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,720.0
웨이업 멀티비타민&미네랄,0,10.0,11.0,70.0,1.2,1.4,15.0,1.5,400.0,2.4,30.0,100.0,0.0,0.0,12.0,8.5,0.8,55.0,0,3.0,25.0,0,0.0,0,0,0.0,0.0,0.0,700.0
웰러스폴리시아포스트바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
웰빙오메가3-EPA DHA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,594.0,0.0
웰빙철분,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
웰빙홍삼,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,3.0,0.0,0.0,0.0
웰키커 어린이 츄어블 아연,0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
웰키커(well-kicker) 어린이 유산균,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0,200000000,0.0,0.0,0.0,0.0
위건강,0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
유기농 메가 비오틴 1200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
유기농 밀크씨슬 프리미엄,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
유기농 밀크씨슬,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
유기농 비타민D 2000IU,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
유기농 비타민D 4000IU 셀렌,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
유산균 충전 내몸엔 프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
유산균56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,1000000000,0.0,0.0,0.0,0.0
유산균엔 19종 락토사랑,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
유산균혼합분말,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,122000000000,0.0,0.0,0.0,0.0
유웰멀티비타,0,0.5,0.0,0.0,0.43,0.51,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,188.5
유유퓨어비타민C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
유판씨-쮸,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
유한키즈스틱,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
이너 프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,500000000,0.0,0.0,0.0,0.0
이너공주,0,0.0,5.5,0.0,1.2,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,210.0
이너랩 간 건강엔N 밀크씨슬,0,0.0,0.0,0.0,1.2,1.4,15.0,1.5,0.0,2.4,30.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
이너브레인 프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,2000000000,0.0,0.0,0.0,0.0
이너스킨 어린콜라겐 비오틴플러스(INNER-SKIN FISH SCALE COLLAGEN BIOTIN PLUS),0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
이너슬리밍,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.5,0,0,0.0,0.0,0.0,0.0
이온스칼슘,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
이지다이어트 액티브 가르시니아,0,10.0,0.0,0.0,2.4,2.8,0.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,6.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
이지컷 다이어트,0,0.0,0.0,0.0,10.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
